State,Year,GDP (Millions of dollars),Population (Number of persons),Personal Income (Dollars),Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
alabama,2013,173720.7,4864399,35713,3765925.6666666665,2172942.4166666665,57.725,2013764.5,53.46666666666667,159177.91666666666,7.325,CORN,295000.0,204249000.0,147.0,62.6,1717.0,2825.0,73.3,51.9,3.3,3.3,3.3,1.07,64.7,84.4,6.31,16.01,15.96,11.03,0.25,,0.12,54.82,110.62,21.23,0.7,0.71,0.73,99.51,10.31,79.81,12.48,14.47,30.84,16.43,120.25,74.56,1.95,0.23
alabama,2013,173720.7,4864399,35713,3765925.6666666665,2172942.4166666665,57.725,2013764.5,53.46666666666667,159177.91666666666,7.325,COTTON,359000.0,231941000.0,789.0,62.6,1717.0,2825.0,73.3,51.9,3.3,3.3,3.3,1.07,64.7,84.4,6.31,16.01,15.96,11.03,0.25,,0.12,54.82,110.62,21.23,0.7,0.71,0.73,99.51,10.31,79.81,12.48,14.47,30.84,16.43,120.25,74.56,1.95,0.23
alabama,2012,172101.5,4839261,35564,3745692.5833333335,2179074.9166666665,58.166666666666664,2001117.5833333333,53.425000000000004,177957.33333333334,8.158333333333333,WHEAT,185000.0,10915000.0,59.0,64.9,2035.0,2209.0,76.5,53.3,0.64,-1.73,-0.85,-0.28,53.38,89.25,6.26,17.69,16.91,11.59,0.27,,0.12,48.98,110.69,21.22,0.59,0.6,0.62,99.43,10.31,75.38,12.92,15.51,30.81,18.0,226.62,236.12,1.91,0.25
alabama,2012,172101.5,4839261,35564,3745692.5833333335,2179074.9166666665,58.166666666666664,2001117.5833333333,53.425000000000004,177957.33333333334,8.158333333333333,CORN,295000.0,207574000.0,98.0,64.9,2035.0,2209.0,76.5,53.3,0.64,-1.73,-0.85,-0.28,53.38,89.25,6.26,17.69,16.91,11.59,0.27,,0.12,48.98,110.69,21.22,0.59,0.6,0.62,99.43,10.31,75.38,12.92,15.51,30.81,18.0,226.62,236.12,1.91,0.25
alabama,2012,172101.5,4839261,35564,3745692.5833333335,2179074.9166666665,58.166666666666664,2001117.5833333333,53.425000000000004,177957.33333333334,8.158333333333333,COTTON,378000.0,259618000.0,946.0,64.9,2035.0,2209.0,76.5,53.3,0.64,-1.73,-0.85,-0.28,53.38,89.25,6.26,17.69,16.91,11.59,0.27,,0.12,48.98,110.69,21.22,0.59,0.6,0.62,99.43,10.31,75.38,12.92,15.51,30.81,18.0,226.62,236.12,1.91,0.25
alabama,2011,167882.2,4812138,34887,3725084.6666666665,2201954.5,59.11666666666667,1991026.5833333333,53.458333333333336,210927.91666666666,9.583333333333334,WHEAT,190000.0,13870000.0,73.0,63.8,2032.0,2667.0,75.9,51.7,-3.87,-3.87,-3.87,-0.7,50.71,90.06,6.13,18.15,17.17,11.64,0.27,,0.12,45.46,110.09,21.22,0.59,0.59,0.62,99.38,9.95,74.44,12.06,14.76,30.84,17.35,233.62,241.88,2.02,0.26
alabama,2011,167882.2,4812138,34887,3725084.6666666665,2201954.5,59.11666666666667,1991026.5833333333,53.458333333333336,210927.91666666666,9.583333333333334,CORN,250000.0,180120000.0,114.0,63.8,2032.0,2667.0,75.9,51.7,-3.87,-3.87,-3.87,-0.7,50.71,90.06,6.13,18.15,17.17,11.64,0.27,,0.12,45.46,110.09,21.22,0.59,0.59,0.62,99.38,9.95,74.44,12.06,14.76,30.84,17.35,233.62,241.88,2.02,0.26
alabama,2011,167882.2,4812138,34887,3725084.6666666665,2201954.5,59.11666666666667,1991026.5833333333,53.458333333333336,210927.91666666666,9.583333333333334,COTTON,443000.0,303482000.0,742.0,63.8,2032.0,2667.0,75.9,51.7,-3.87,-3.87,-3.87,-0.7,50.71,90.06,6.13,18.15,17.17,11.64,0.27,,0.12,45.46,110.09,21.22,0.59,0.59,0.62,99.38,9.95,74.44,12.06,14.76,30.84,17.35,233.62,241.88,2.02,0.26
alabama,2009,155666.9,4757938,32717,3621410.0,2157016.1666666665,59.56666666666666,1939466.8333333333,53.56666666666666,217549.33333333334,10.083333333333334,WHEAT,160000.0,8640000.0,54.0,62.9,1818.0,2798.0,73.8,52.1,1.56,1.56,1.32,1.54,73.77,83.78,6.54,15.52,15.84,10.95,0.26,,0.12,54.55,109.77,21.08,0.74,0.76,0.77,99.42,10.62,82.31,12.95,14.66,30.83,16.33,223.88,239.12,2.01,0.25
alabama,2009,155666.9,4757938,32717,3621410.0,2157016.1666666665,59.56666666666666,1939466.8333333333,53.56666666666666,217549.33333333334,10.083333333333334,CORN,250000.0,105030000.0,108.0,62.9,1818.0,2798.0,73.8,52.1,1.56,1.56,1.32,1.54,73.77,83.78,6.54,15.52,15.84,10.95,0.26,,0.12,54.55,109.77,21.08,0.74,0.76,0.77,99.42,10.62,82.31,12.95,14.66,30.83,16.33,223.88,239.12,2.01,0.25
alabama,2009,155666.9,4757938,32717,3621410.0,2157016.1666666665,59.56666666666666,1939466.8333333333,53.56666666666666,217549.33333333334,10.083333333333334,COTTON,248000.0,107853000.0,662.0,62.9,1818.0,2798.0,73.8,52.1,1.56,1.56,1.32,1.54,73.77,83.78,6.54,15.52,15.84,10.95,0.26,,0.12,54.55,109.77,21.08,0.74,0.76,0.77,99.42,10.62,82.31,12.95,14.66,30.83,16.33,223.88,239.12,2.01,0.25
alabama,2008,157780.3,4718206,33441,3591891.5,2177200.75,60.61666666666667,2049357.1666666667,57.050000000000004,127843.58333333333,5.883333333333333,WHEAT,210000.0,14910000.0,71.0,62.9,1841.0,2808.0,74.7,51.1,1.52,-1.66,0.2,-0.09,53.07,89.34,6.37,17.83,17.05,11.58,0.27,,0.12,47.77,110.24,21.25,0.59,0.6,0.63,99.47,9.83,75.69,11.73,14.23,30.79,16.63,223.19,270.38,2.04,0.26
alabama,2008,157780.3,4718206,33441,3591891.5,2177200.75,60.61666666666667,2049357.1666666667,57.050000000000004,127843.58333333333,5.883333333333333,POTATOES,1200.0,3080000.0,170.0,62.9,1841.0,2808.0,74.7,51.1,1.52,-1.66,0.2,-0.09,53.07,89.34,6.37,17.83,17.05,11.58,0.27,,0.12,47.77,110.24,21.25,0.59,0.6,0.63,99.47,9.83,75.69,11.73,14.23,30.79,16.63,223.19,270.38,2.04,0.26
alabama,2008,157780.3,4718206,33441,3591891.5,2177200.75,60.61666666666667,2049357.1666666667,57.050000000000004,127843.58333333333,5.883333333333333,CORN,235000.0,128554000.0,104.0,62.9,1841.0,2808.0,74.7,51.1,1.52,-1.66,0.2,-0.09,53.07,89.34,6.37,17.83,17.05,11.58,0.27,,0.12,47.77,110.24,21.25,0.59,0.6,0.63,99.47,9.83,75.69,11.73,14.23,30.79,16.63,223.19,270.38,2.04,0.26
alabama,2008,157780.3,4718206,33441,3591891.5,2177200.75,60.61666666666667,2049357.1666666667,57.050000000000004,127843.58333333333,5.883333333333333,COTTON,286000.0,101079000.0,787.0,62.9,1841.0,2808.0,74.7,51.1,1.52,-1.66,0.2,-0.09,53.07,89.34,6.37,17.83,17.05,11.58,0.27,,0.12,47.77,110.24,21.25,0.59,0.6,0.63,99.47,9.83,75.69,11.73,14.23,30.79,16.63,223.19,270.38,2.04,0.26
alabama,2007,151942.6,4672840,32516,3557957.1666666665,2180868.5,61.28333333333333,2092450.4166666667,58.81666666666666,88418.08333333333,4.041666666666667,WHEAT,76000.0,3192000.0,42.0,64.4,2171.0,2521.0,76.8,52.0,-5.05,-5.05,-5.05,-1.82,37.86,89.89,6.61,17.55,17.19,11.54,0.27,,0.12,49.73,108.98,21.05,0.53,0.54,0.54,99.51,9.34,68.75,11.16,14.64,30.83,18.06,173.12,214.88,1.98,0.24
alabama,2007,151942.6,4672840,32516,3557957.1666666665,2180868.5,61.28333333333333,2092450.4166666667,58.81666666666666,88418.08333333333,4.041666666666667,POTATOES,1100.0,2664000.0,140.0,64.4,2171.0,2521.0,76.8,52.0,-5.05,-5.05,-5.05,-1.82,37.86,89.89,6.61,17.55,17.19,11.54,0.27,,0.12,49.73,108.98,21.05,0.53,0.54,0.54,99.51,9.34,68.75,11.16,14.64,30.83,18.06,173.12,214.88,1.98,0.24
alabama,2007,151942.6,4672840,32516,3557957.1666666665,2180868.5,61.28333333333333,2092450.4166666667,58.81666666666666,88418.08333333333,4.041666666666667,CORN,280000.0,99154000.0,78.0,64.4,2171.0,2521.0,76.8,52.0,-5.05,-5.05,-5.05,-1.82,37.86,89.89,6.61,17.55,17.19,11.54,0.27,,0.12,49.73,108.98,21.05,0.53,0.54,0.54,99.51,9.34,68.75,11.16,14.64,30.83,18.06,173.12,214.88,1.98,0.24
alabama,2007,151942.6,4672840,32516,3557957.1666666665,2180868.5,61.28333333333333,2092450.4166666667,58.81666666666666,88418.08333333333,4.041666666666667,COTTON,385000.0,119209000.0,519.0,64.4,2171.0,2521.0,76.8,52.0,-5.05,-5.05,-5.05,-1.82,37.86,89.89,6.61,17.55,17.19,11.54,0.27,,0.12,49.73,108.98,21.05,0.53,0.54,0.54,99.51,9.34,68.75,11.16,14.64,30.83,18.06,173.12,214.88,1.98,0.24
alabama,2005,136087.5,4569805,29780,3477390.6666666665,2140116.25,61.541666666666664,2044937.25,58.81666666666666,95179.0,4.458333333333333,WHEAT,45000.0,2250000.0,50.0,63.4,1905.0,2691.0,74.9,51.9,3.65,3.65,3.65,0.33,57.08,86.54,6.41,16.79,16.42,11.23,0.26,,0.12,48.58,109.65,21.08,0.63,0.64,0.67,99.38,10.25,77.12,12.3,14.64,30.83,16.92,2.81,356.62,2.0,0.25
alabama,2005,136087.5,4569805,29780,3477390.6666666665,2140116.25,61.541666666666664,2044937.25,58.81666666666666,95179.0,4.458333333333333,POTATOES,1300.0,1667000.0,150.0,63.4,1905.0,2691.0,74.9,51.9,3.65,3.65,3.65,0.33,57.08,86.54,6.41,16.79,16.42,11.23,0.26,,0.12,48.58,109.65,21.08,0.63,0.64,0.67,99.38,10.25,77.12,12.3,14.64,30.83,16.92,2.81,356.62,2.0,0.25
alabama,2005,136087.5,4569805,29780,3477390.6666666665,2140116.25,61.541666666666664,2044937.25,58.81666666666666,95179.0,4.458333333333333,CORN,200000.0,59500000.0,119.0,63.4,1905.0,2691.0,74.9,51.9,3.65,3.65,3.65,0.33,57.08,86.54,6.41,16.79,16.42,11.23,0.26,,0.12,48.58,109.65,21.08,0.63,0.64,0.67,99.38,10.25,77.12,12.3,14.64,30.83,16.92,2.81,356.62,2.0,0.25
alabama,2005,136087.5,4569805,29780,3477390.6666666665,2140116.25,61.541666666666664,2044937.25,58.81666666666666,95179.0,4.458333333333333,COTTON,545000.0,198228000.0,747.0,63.4,1905.0,2691.0,74.9,51.9,3.65,3.65,3.65,0.33,57.08,86.54,6.41,16.79,16.42,11.23,0.26,,0.12,48.58,109.65,21.08,0.63,0.64,0.67,99.38,10.25,77.12,12.3,14.64,30.83,16.92,2.81,356.62,2.0,0.25
alabama,2003,120241.0,4503491,26700,3421469.0833333335,2128286.5,62.199999999999996,2001012.75,58.48333333333333,127273.75,5.983333333333333,WHEAT,75000.0,3075000.0,41.0,62.7,1764.0,2806.0,73.8,51.6,4.61,4.61,4.61,1.01,63.72,83.59,6.42,15.97,15.85,10.82,0.24,,0.12,52.49,108.71,20.94,0.74,0.76,0.76,99.4,10.44,80.25,12.61,14.57,30.84,16.48,230.5,241.94,1.92,0.24
alabama,2003,120241.0,4503491,26700,3421469.0833333335,2128286.5,62.199999999999996,2001012.75,58.48333333333333,127273.75,5.983333333333333,POTATOES,1800.0,3097000.0,185.0,62.7,1764.0,2806.0,73.8,51.6,4.61,4.61,4.61,1.01,63.72,83.59,6.42,15.97,15.85,10.82,0.24,,0.12,52.49,108.71,20.94,0.74,0.76,0.76,99.4,10.44,80.25,12.61,14.57,30.84,16.48,230.5,241.94,1.92,0.24
alabama,2003,120241.0,4503491,26700,3421469.0833333335,2128286.5,62.199999999999996,2001012.75,58.48333333333333,127273.75,5.983333333333333,CORN,190000.0,54705000.0,122.0,62.7,1764.0,2806.0,73.8,51.6,4.61,4.61,4.61,1.01,63.72,83.59,6.42,15.97,15.85,10.82,0.24,,0.12,52.49,108.71,20.94,0.74,0.76,0.76,99.4,10.44,80.25,12.61,14.57,30.84,16.48,230.5,241.94,1.92,0.24
alabama,2003,120241.0,4503491,26700,3421469.0833333335,2128286.5,62.199999999999996,2001012.75,58.48333333333333,127273.75,5.983333333333333,COTTON,510000.0,234586000.0,772.0,62.7,1764.0,2806.0,73.8,51.6,4.61,4.61,4.61,1.01,63.72,83.59,6.42,15.97,15.85,10.82,0.24,,0.12,52.49,108.71,20.94,0.74,0.76,0.76,99.4,10.44,80.25,12.61,14.57,30.84,16.48,230.5,241.94,1.92,0.24
alabama,2004,128606.3,4530729,28385,3444085.1666666665,2138181.0,62.083333333333336,2018713.9166666667,58.60833333333334,119467.08333333333,5.575,WHEAT,60000.0,2880000.0,48.0,63.3,1841.0,2637.0,74.2,52.4,1.21,1.21,1.21,0.65,59.88,85.09,6.45,15.99,16.13,11.09,0.26,,0.12,53.97,109.98,21.14,0.57,0.58,0.61,99.52,10.07,76.06,12.27,14.76,30.8,17.19,252.5,262.0,2.03,0.25
alabama,2004,128606.3,4530729,28385,3444085.1666666665,2138181.0,62.083333333333336,2018713.9166666667,58.60833333333334,119467.08333333333,5.575,POTATOES,1300.0,1505000.0,175.0,63.3,1841.0,2637.0,74.2,52.4,1.21,1.21,1.21,0.65,59.88,85.09,6.45,15.99,16.13,11.09,0.26,,0.12,53.97,109.98,21.14,0.57,0.58,0.61,99.52,10.07,76.06,12.27,14.76,30.8,17.19,252.5,262.0,2.03,0.25
alabama,2004,128606.3,4530729,28385,3444085.1666666665,2138181.0,62.083333333333336,2018713.9166666667,58.60833333333334,119467.08333333333,5.575,CORN,195000.0,59483000.0,123.0,63.3,1841.0,2637.0,74.2,52.4,1.21,1.21,1.21,0.65,59.88,85.09,6.45,15.99,16.13,11.09,0.26,,0.12,53.97,109.98,21.14,0.57,0.58,0.61,99.52,10.07,76.06,12.27,14.76,30.8,17.19,252.5,262.0,2.03,0.25
alabama,2004,128606.3,4530729,28385,3444085.1666666665,2138181.0,62.083333333333336,2018713.9166666667,58.60833333333334,119467.08333333333,5.575,COTTON,540000.0,158632000.0,724.0,63.3,1841.0,2637.0,74.2,52.4,1.21,1.21,1.21,0.65,59.88,85.09,6.45,15.99,16.13,11.09,0.26,,0.12,53.97,109.98,21.14,0.57,0.58,0.61,99.52,10.07,76.06,12.27,14.76,30.8,17.19,252.5,262.0,2.03,0.25
alabama,2002,115007.7,4480089,25671,3404450.4166666665,2113208.6666666665,62.06666666666666,1988237.0833333333,58.4,124971.58333333333,5.925000000000001,WHEAT,60000.0,2400000.0,40.0,63.6,2053.0,2774.0,74.8,52.4,-1.92,-1.92,-1.92,0.1,57.13,84.95,6.74,15.52,16.11,11.03,0.26,,0.12,56.7,109.18,21.01,0.59,0.59,0.62,99.51,10.19,76.19,12.38,14.9,30.85,17.38,131.69,130.88,1.99,0.24
alabama,2002,115007.7,4480089,25671,3404450.4166666665,2113208.6666666665,62.06666666666666,1988237.0833333333,58.4,124971.58333333333,5.925000000000001,POTATOES,2700.0,5951000.0,190.0,63.6,2053.0,2774.0,74.8,52.4,-1.92,-1.92,-1.92,0.1,57.13,84.95,6.74,15.52,16.11,11.03,0.26,,0.12,56.7,109.18,21.01,0.59,0.59,0.62,99.51,10.19,76.19,12.38,14.9,30.85,17.38,131.69,130.88,1.99,0.24
alabama,2002,115007.7,4480089,25671,3404450.4166666665,2113208.6666666665,62.06666666666666,1988237.0833333333,58.4,124971.58333333333,5.925000000000001,CORN,180000.0,43085000.0,88.0,63.6,2053.0,2774.0,74.8,52.4,-1.92,-1.92,-1.92,0.1,57.13,84.95,6.74,15.52,16.11,11.03,0.26,,0.12,56.7,109.18,21.01,0.59,0.59,0.62,99.51,10.19,76.19,12.38,14.9,30.85,17.38,131.69,130.88,1.99,0.24
alabama,2002,115007.7,4480089,25671,3404450.4166666665,2113208.6666666665,62.06666666666666,1988237.0833333333,58.4,124971.58333333333,5.925000000000001,COTTON,540000.0,119016000.0,507.0,63.6,2053.0,2774.0,74.8,52.4,-1.92,-1.92,-1.92,0.1,57.13,84.95,6.74,15.52,16.11,11.03,0.26,,0.12,56.7,109.18,21.01,0.59,0.59,0.62,99.51,10.19,76.19,12.38,14.9,30.85,17.38,131.69,130.88,1.99,0.24
alabama,2001,111894.1,4467634,25046,3392313.25,2126942.5,62.699999999999996,2016673.75,59.449999999999996,110268.75,5.183333333333334,WHEAT,70000.0,3360000.0,48.0,63.0,1713.0,2656.0,74.6,51.4,1.71,1.71,1.71,0.52,59.04,87.4,6.5,17.08,16.64,11.33,0.26,,0.12,52.02,109.77,21.17,0.65,0.66,0.68,99.55,9.77,76.5,11.74,14.17,30.85,16.48,284.38,357.81,1.95,0.25
alabama,2001,111894.1,4467634,25046,3392313.25,2126942.5,62.699999999999996,2016673.75,59.449999999999996,110268.75,5.183333333333334,POTATOES,3300.0,5491000.0,160.0,63.0,1713.0,2656.0,74.6,51.4,1.71,1.71,1.71,0.52,59.04,87.4,6.5,17.08,16.64,11.33,0.26,,0.12,52.02,109.77,21.17,0.65,0.66,0.68,99.55,9.77,76.5,11.74,14.17,30.85,16.48,284.38,357.81,1.95,0.25
alabama,2001,111894.1,4467634,25046,3392313.25,2126942.5,62.699999999999996,2016673.75,59.449999999999996,110268.75,5.183333333333334,CORN,150000.0,37718000.0,107.0,63.0,1713.0,2656.0,74.6,51.4,1.71,1.71,1.71,0.52,59.04,87.4,6.5,17.08,16.64,11.33,0.26,,0.12,52.02,109.77,21.17,0.65,0.66,0.68,99.55,9.77,76.5,11.74,14.17,30.85,16.48,284.38,357.81,1.95,0.25
alabama,2001,111894.1,4467634,25046,3392313.25,2126942.5,62.699999999999996,2016673.75,59.449999999999996,110268.75,5.183333333333334,COTTON,605000.0,122323000.0,730.0,63.0,1713.0,2656.0,74.6,51.4,1.71,1.71,1.71,0.52,59.04,87.4,6.5,17.08,16.64,11.33,0.26,,0.12,52.02,109.77,21.17,0.65,0.66,0.68,99.55,9.77,76.5,11.74,14.17,30.85,16.48,284.38,357.81,1.95,0.25
alabama,2000,108002.9,4452173,24258,3378393.4166666665,2147399.9166666665,63.55833333333334,2047897.1666666667,60.64166666666667,99502.75,4.625,WHEAT,90000.0,4860000.0,54.0,63.6,2052.0,2802.0,76.0,51.2,-5.25,-5.25,-5.25,-1.42,42.49,,,,16.95,,,,0.09,55.66,,21.23,0.52,0.52,0.54,99.53,8.85,68.31,10.37,13.94,30.81,17.4,308.25,324.38,2.04,0.27
alabama,2000,108002.9,4452173,24258,3378393.4166666665,2147399.9166666665,63.55833333333334,2047897.1666666667,60.64166666666667,99502.75,4.625,POTATOES,3500.0,6843000.0,170.0,63.6,2052.0,2802.0,76.0,51.2,-5.25,-5.25,-5.25,-1.42,42.49,,,,16.95,,,,0.09,55.66,,21.23,0.52,0.52,0.54,99.53,8.85,68.31,10.37,13.94,30.81,17.4,308.25,324.38,2.04,0.27
alabama,2000,108002.9,4452173,24258,3378393.4166666665,2147399.9166666665,63.55833333333334,2047897.1666666667,60.64166666666667,99502.75,4.625,CORN,165000.0,23166000.0,65.0,63.6,2052.0,2802.0,76.0,51.2,-5.25,-5.25,-5.25,-1.42,42.49,,,,16.95,,,,0.09,55.66,,21.23,0.52,0.52,0.54,99.53,8.85,68.31,10.37,13.94,30.81,17.4,308.25,324.38,2.04,0.27
alabama,2000,108002.9,4452173,24258,3378393.4166666665,2147399.9166666665,63.55833333333334,2047897.1666666667,60.64166666666667,99502.75,4.625,COTTON,530000.0,137618000.0,492.0,63.6,2052.0,2802.0,76.0,51.2,-5.25,-5.25,-5.25,-1.42,42.49,,,,16.95,,,,0.09,55.66,,21.23,0.52,0.52,0.54,99.53,8.85,68.31,10.37,13.94,30.81,17.4,308.25,324.38,2.04,0.27
alabama,1998,99772.9,4404701,22651,3342046.9166666665,2142689.25,64.11666666666666,2047036.3333333333,61.26666666666667,95652.91666666667,4.458333333333333,WHEAT,85000.0,3570000.0,42.0,65.1,2239.0,2415.0,76.3,53.9,-1.85,-1.85,-1.85,-0.12,59.26,,,,16.64,,,,0.09,53.84,,21.27,0.67,0.68,0.68,99.35,10.5,76.56,13.01,15.48,30.84,17.83,237.81,302.94,2.02,0.26
alabama,1998,99772.9,4404701,22651,3342046.9166666665,2142689.25,64.11666666666666,2047036.3333333333,61.26666666666667,95652.91666666667,4.458333333333333,POTATOES,5200.0,8712000.0,130.0,65.1,2239.0,2415.0,76.3,53.9,-1.85,-1.85,-1.85,-0.12,59.26,,,,16.64,,,,0.09,53.84,,21.27,0.67,0.68,0.68,99.35,10.5,76.56,13.01,15.48,30.84,17.83,237.81,302.94,2.02,0.26
alabama,1998,99772.9,4404701,22651,3342046.9166666665,2142689.25,64.11666666666666,2047036.3333333333,61.26666666666667,95652.91666666667,4.458333333333333,CORN,200000.0,29106000.0,63.0,65.1,2239.0,2415.0,76.3,53.9,-1.85,-1.85,-1.85,-0.12,59.26,,,,16.64,,,,0.09,53.84,,21.27,0.67,0.68,0.68,99.35,10.5,76.56,13.01,15.48,30.84,17.83,237.81,302.94,2.02,0.26
alabama,1998,99772.9,4404701,22651,3342046.9166666665,2142689.25,64.11666666666666,2047036.3333333333,61.26666666666667,95652.91666666667,4.458333333333333,COTTON,475000.0,160857000.0,559.0,65.1,2239.0,2415.0,76.3,53.9,-1.85,-1.85,-1.85,-0.12,59.26,,,,16.64,,,,0.09,53.84,,21.27,0.67,0.68,0.68,99.35,10.5,76.56,13.01,15.48,30.84,17.83,237.81,302.94,2.02,0.26
alabama,1997,93851.9,4367935,21487,3310671.9166666665,2132519.5,64.41666666666667,2027425.6666666667,61.24166666666667,105093.83333333333,4.933333333333333,WHEAT,90000.0,3780000.0,42.0,62.4,1636.0,2854.0,73.5,51.3,2.11,2.11,1.75,0.87,62.96,,,,16.05,,,,0.09,60.03,,21.2,0.67,0.69,0.71,99.39,10.07,79.81,12.26,14.29,30.83,16.26,317.94,329.44,1.98,0.25
alabama,1997,93851.9,4367935,21487,3310671.9166666665,2132519.5,64.41666666666667,2027425.6666666667,61.24166666666667,105093.83333333333,4.933333333333333,POTATOES,6200.0,8389000.0,155.0,62.4,1636.0,2854.0,73.5,51.3,2.11,2.11,1.75,0.87,62.96,,,,16.05,,,,0.09,60.03,,21.2,0.67,0.69,0.71,99.39,10.07,79.81,12.26,14.29,30.83,16.26,317.94,329.44,1.98,0.25
alabama,1997,93851.9,4367935,21487,3310671.9166666665,2132519.5,64.41666666666667,2027425.6666666667,61.24166666666667,105093.83333333333,4.933333333333333,CORN,250000.0,61335000.0,87.0,62.4,1636.0,2854.0,73.5,51.3,2.11,2.11,1.75,0.87,62.96,,,,16.05,,,,0.09,60.03,,21.2,0.67,0.69,0.71,99.39,10.07,79.81,12.26,14.29,30.83,16.26,317.94,329.44,1.98,0.25
alabama,1997,93851.9,4367935,21487,3310671.9166666665,2132519.5,64.41666666666667,2027425.6666666667,61.24166666666667,105093.83333333333,4.933333333333333,COTTON,442000.0,177672000.0,597.0,62.4,1636.0,2854.0,73.5,51.3,2.11,2.11,1.75,0.87,62.96,,,,16.05,,,,0.09,60.03,,21.2,0.67,0.69,0.71,99.39,10.07,79.81,12.26,14.29,30.83,16.26,317.94,329.44,1.98,0.25
alabama,1996,89218.0,4331102,20599,3284630.25,2091619.3333333333,63.68333333333334,1982776.6666666667,60.35833333333333,108842.66666666667,5.208333333333333,WHEAT,80000.0,3520000.0,44.0,62.1,1714.0,3004.0,73.7,50.6,1.29,1.29,0.46,0.31,58.33,,,,16.4,,,,0.09,58.66,,21.08,0.67,0.68,0.69,99.46,9.77,77.06,11.54,13.89,30.79,16.15,230.81,234.25,2.04,0.26
alabama,1996,89218.0,4331102,20599,3284630.25,2091619.3333333333,63.68333333333334,1982776.6666666667,60.35833333333333,108842.66666666667,5.208333333333333,POTATOES,7600.0,10635000.0,153.0,62.1,1714.0,3004.0,73.7,50.6,1.29,1.29,0.46,0.31,58.33,,,,16.4,,,,0.09,58.66,,21.08,0.67,0.68,0.69,99.46,9.77,77.06,11.54,13.89,30.79,16.15,230.81,234.25,2.04,0.26
alabama,1996,89218.0,4331102,20599,3284630.25,2091619.3333333333,63.68333333333334,1982776.6666666667,60.35833333333333,108842.66666666667,5.208333333333333,CORN,270000.0,76383000.0,82.0,62.1,1714.0,3004.0,73.7,50.6,1.29,1.29,0.46,0.31,58.33,,,,16.4,,,,0.09,58.66,,21.08,0.67,0.68,0.69,99.46,9.77,77.06,11.54,13.89,30.79,16.15,230.81,234.25,2.04,0.26
alabama,1996,89218.0,4331102,20599,3284630.25,2091619.3333333333,63.68333333333334,1982776.6666666667,60.35833333333333,108842.66666666667,5.208333333333333,COTTON,516000.0,268512000.0,734.0,62.1,1714.0,3004.0,73.7,50.6,1.29,1.29,0.46,0.31,58.33,,,,16.4,,,,0.09,58.66,,21.08,0.67,0.68,0.69,99.46,9.77,77.06,11.54,13.89,30.79,16.15,230.81,234.25,2.04,0.26
alabama,1994,80786.7,4260229,18963,3228880.25,2032946.1666666667,62.958333333333336,1907460.6666666667,59.09166666666667,125485.5,6.175,WHEAT,95000.0,4560000.0,48.0,63.1,1665.0,2607.0,74.1,52.0,2.02,2.02,1.76,0.65,60.33,,,,16.0,,,,0.16,60.98,,20.8,0.66,0.66,0.7,99.51,10.38,80.94,12.78,14.65,30.83,16.44,114.88,114.75,1.94,0.25
alabama,1994,80786.7,4260229,18963,3228880.25,2032946.1666666667,62.958333333333336,1907460.6666666667,59.09166666666667,125485.5,6.175,POTATOES,8700.0,19089000.0,171.0,63.1,1665.0,2607.0,74.1,52.0,2.02,2.02,1.76,0.65,60.33,,,,16.0,,,,0.16,60.98,,20.8,0.66,0.66,0.7,99.51,10.38,80.94,12.78,14.65,30.83,16.44,114.88,114.75,1.94,0.25
alabama,1994,80786.7,4260229,18963,3228880.25,2032946.1666666667,62.958333333333336,1907460.6666666667,59.09166666666667,125485.5,6.175,CORN,260000.0,62400000.0,96.0,63.1,1665.0,2607.0,74.1,52.0,2.02,2.02,1.76,0.65,60.33,,,,16.0,,,,0.16,60.98,,20.8,0.66,0.66,0.7,99.51,10.38,80.94,12.78,14.65,30.83,16.44,114.88,114.75,1.94,0.25
