Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
1981,north carolina,COTTON,82000.0,26630000.0,558.0,57.2,1269.0,4033.0,68.9,45.4,-2.19,-2.19,-1.56,-0.71,40.76,,,,,,,,,,,,0.61,0.62,0.61,100.75,8.3,70.69,8.6,11.69,,14.8,291.44,291.44,3.3,1.8
1981,north dakota,WHEAT,11570000.0,328260000.0,28.4,43.2,434.0,8386.0,55.2,31.3,-1.82,-2.29,-1.8,-0.69,17.08,,,,,,,,,,,,0.44,0.41,0.42,94.73,4.7,65.88,-0.49,3.08,,6.84,270.81,272.44,4.93,3.45
1981,north dakota,POTATOES,115000.0,81506000.0,175.0,43.2,434.0,8386.0,55.2,31.3,-1.82,-2.29,-1.8,-0.69,17.08,,,,,,,,,,,,0.44,0.41,0.42,94.73,4.7,65.88,-0.49,3.08,,6.84,270.81,272.44,4.93,3.45
1981,north dakota,CORN,513000.0,99312000.0,81.0,43.2,434.0,8386.0,55.2,31.3,-1.82,-2.29,-1.8,-0.69,17.08,,,,,,,,,,,,0.44,0.41,0.42,94.73,4.7,65.88,-0.49,3.08,,6.84,270.81,272.44,4.93,3.45
1981,north dakota,BEANS,415000.0,90387000.0,1100.0,43.2,434.0,8386.0,55.2,31.3,-1.82,-2.29,-1.8,-0.69,17.08,,,,,,,,,,,,0.44,0.41,0.42,94.73,4.7,65.88,-0.49,3.08,,6.84,270.81,272.44,4.93,3.45
1981,ohio,WHEAT,1600000.0,70400000.0,44.0,49.6,634.0,6311.0,59.6,39.5,2.22,2.22,1.75,0.43,39.04,,,,,,,,,,,,0.63,0.65,0.66,98.25,6.84,76.44,5.12,7.43,,9.6,259.62,261.44,3.09,1.35
1981,ohio,POTATOES,10200.0,13072000.0,208.0,49.6,634.0,6311.0,59.6,39.5,2.22,2.22,1.75,0.43,39.04,,,,,,,,,,,,0.63,0.65,0.66,98.25,6.84,76.44,5.12,7.43,,9.6,259.62,261.44,3.09,1.35
1981,ohio,CORN,3750000.0,892800000.0,96.0,49.6,634.0,6311.0,59.6,39.5,2.22,2.22,1.75,0.43,39.04,,,,,,,,,,,,0.63,0.65,0.66,98.25,6.84,76.44,5.12,7.43,,9.6,259.62,261.44,3.09,1.35
1981,oklahoma,WHEAT,6400000.0,172800000.0,27.0,60.5,1900.0,3510.0,72.4,48.5,0.43,-2.39,-1.75,-0.27,35.25,,,,,,,,,,,,0.43,0.41,0.43,97.76,8.3,63.56,8.22,12.18,,16.4,182.56,183.5,5.02,3.38
1981,oklahoma,CORN,50000.0,13455000.0,90.0,60.5,1900.0,3510.0,72.4,48.5,0.43,-2.39,-1.75,-0.27,35.25,,,,,,,,,,,,0.43,0.41,0.43,97.76,8.3,63.56,8.22,12.18,,16.4,182.56,183.5,5.02,3.38
1981,oklahoma,COTTON,640000.0,86803000.0,330.0,60.5,1900.0,3510.0,72.4,48.5,0.43,-2.39,-1.75,-0.27,35.25,,,,,,,,,,,,0.43,0.41,0.43,97.76,8.3,63.56,8.22,12.18,,16.4,182.56,183.5,5.02,3.38
1981,oregon,WHEAT,1260000.0,74330000.0,59.0,47.8,177.0,5287.0,58.9,36.7,1.08,1.08,0.77,0.74,38.03,,,,,,,,,,,,0.47,0.44,0.46,86.87,4.7,66.56,0.17,3.94,,8.35,241.75,244.81,4.05,2.77
1981,oregon,POTATOES,54000.0,97228000.0,402.0,47.8,177.0,5287.0,58.9,36.7,1.08,1.08,0.77,0.74,38.03,,,,,,,,,,,,0.47,0.44,0.46,86.87,4.7,66.56,0.17,3.94,,8.35,241.75,244.81,4.05,2.77
1981,oregon,CORN,22000.0,9059000.0,135.0,47.8,177.0,5287.0,58.9,36.7,1.08,1.08,0.77,0.74,38.03,,,,,,,,,,,,0.47,0.44,0.46,86.87,4.7,66.56,0.17,3.94,,8.35,241.75,244.81,4.05,2.77
1981,pennsylvania,WHEAT,240000.0,8640000.0,36.0,47.5,540.0,6310.0,57.7,37.3,-0.6,-0.6,-0.6,0.01,40.21,,,,,,,,,,,,0.53,0.54,0.59,96.86,6.23,77.62,3.78,5.96,,7.94,275.38,273.81,2.21,0.23
1981,pennsylvania,POTATOES,21000.0,37013000.0,250.0,47.5,540.0,6310.0,57.7,37.3,-0.6,-0.6,-0.6,0.01,40.21,,,,,,,,,,,,0.53,0.54,0.59,96.86,6.23,77.62,3.78,5.96,,7.94,275.38,273.81,2.21,0.23
1981,pennsylvania,CORN,1400000.0,360192000.0,96.0,47.5,540.0,6310.0,57.7,37.3,-0.6,-0.6,-0.6,0.01,40.21,,,,,,,,,,,,0.53,0.54,0.59,96.86,6.23,77.62,3.78,5.96,,7.94,275.38,273.81,2.21,0.23
1981,south carolina,WHEAT,410000.0,14350000.0,35.0,61.2,1754.0,3182.0,73.6,48.8,-2.38,-2.38,-2.0,-0.81,40.19,,,,,,,,,,,,0.41,0.41,0.44,100.93,8.61,65.94,9.33,13.08,,17.15,288.62,291.25,3.68,2.37
1981,south carolina,CORN,570000.0,85956000.0,58.0,61.2,1754.0,3182.0,73.6,48.8,-2.38,-2.38,-2.0,-0.81,40.19,,,,,,,,,,,,0.41,0.41,0.44,100.93,8.61,65.94,9.33,13.08,,17.15,288.62,291.25,3.68,2.37
1981,south carolina,COTTON,118000.0,45421000.0,667.0,61.2,1754.0,3182.0,73.6,48.8,-2.38,-2.38,-2.0,-0.81,40.19,,,,,,,,,,,,0.41,0.41,0.44,100.93,8.61,65.94,9.33,13.08,,17.15,288.62,291.25,3.68,2.37
1981,south dakota,WHEAT,3820000.0,88970000.0,23.3,47.5,672.0,6976.0,60.3,34.7,-3.95,-3.95,-3.63,-1.17,17.41,,,,,,,,,,,,0.45,0.44,0.44,95.2,5.31,61.0,1.24,5.44,,9.94,321.69,324.38,4.99,3.48
1981,south dakota,POTATOES,5400.0,2562000.0,130.0,47.5,672.0,6976.0,60.3,34.7,-3.95,-3.95,-3.63,-1.17,17.41,,,,,,,,,,,,0.45,0.44,0.44,95.2,5.31,61.0,1.24,5.44,,9.94,321.69,324.38,4.99,3.48
1981,south dakota,CORN,2580000.0,415380000.0,70.0,47.5,672.0,6976.0,60.3,34.7,-3.95,-3.95,-3.63,-1.17,17.41,,,,,,,,,,,,0.45,0.44,0.44,95.2,5.31,61.0,1.24,5.44,,9.94,321.69,324.38,4.99,3.48
1981,tennessee,WHEAT,850000.0,37400000.0,44.0,56.7,1264.0,4265.0,68.2,45.1,1.13,-1.06,0.57,-0.07,46.51,,,,,,,,,,,,0.63,0.64,0.66,99.32,8.42,74.5,8.73,11.26,,13.74,242.12,244.31,3.14,1.7
1981,tennessee,POTATOES,3100.0,2734000.0,90.0,56.7,1264.0,4265.0,68.2,45.1,1.13,-1.06,0.57,-0.07,46.51,,,,,,,,,,,,0.63,0.64,0.66,99.32,8.42,74.5,8.73,11.26,,13.74,242.12,244.31,3.14,1.7
1981,tennessee,CORN,640000.0,145152000.0,84.0,56.7,1264.0,4265.0,68.2,45.1,1.13,-1.06,0.57,-0.07,46.51,,,,,,,,,,,,0.63,0.64,0.66,99.32,8.42,74.5,8.73,11.26,,13.74,242.12,244.31,3.14,1.7
1981,tennessee,COTTON,305000.0,80287000.0,496.0,56.7,1264.0,4265.0,68.2,45.1,1.13,-1.06,0.57,-0.07,46.51,,,,,,,,,,,,0.63,0.64,0.66,99.32,8.42,74.5,8.73,11.26,,13.74,242.12,244.31,3.14,1.7
1981,texas,WHEAT,6550000.0,183400000.0,28.0,65.0,2586.0,1914.0,76.9,53.1,2.04,2.04,2.04,0.53,32.18,,,,,,,,,,,,0.55,0.53,0.53,96.52,9.7,67.0,11.14,14.74,,18.83,178.94,179.75,4.49,3.05
1981,texas,POTATOES,12700.0,22886000.0,187.0,65.0,2586.0,1914.0,76.9,53.1,2.04,2.04,2.04,0.53,32.18,,,,,,,,,,,,0.55,0.53,0.53,96.52,9.7,67.0,11.14,14.74,,18.83,178.94,179.75,4.49,3.05
1981,texas,CORN,1090000.0,367286000.0,117.0,65.0,2586.0,1914.0,76.9,53.1,2.04,2.04,2.04,0.53,32.18,,,,,,,,,,,,0.55,0.53,0.53,96.52,9.7,67.0,11.14,14.74,,18.83,178.94,179.75,4.49,3.05
1981,texas,RICE,579000.0,283286000.0,4700.0,65.0,2586.0,1914.0,76.9,53.1,2.04,2.04,2.04,0.53,32.18,,,,,,,,,,,,0.55,0.53,0.53,96.52,9.7,67.0,11.14,14.74,,18.83,178.94,179.75,4.49,3.05
1981,texas,COTTON,7200000.0,1259964000.0,376.0,65.0,2586.0,1914.0,76.9,53.1,2.04,2.04,2.04,0.53,32.18,,,,,,,,,,,,0.55,0.53,0.53,96.52,9.7,67.0,11.14,14.74,,18.83,178.94,179.75,4.49,3.05
1981,utah,WHEAT,265000.0,9340000.0,35.2,50.0,513.0,6645.0,62.5,37.5,-2.62,-2.62,-2.62,-0.43,15.23,,,,,,,,,,,,0.42,0.43,0.42,81.55,4.46,50.44,-1.74,4.14,,9.84,224.19,234.06,3.23,2.12
1981,utah,POTATOES,6100.0,6710000.0,220.0,50.0,513.0,6645.0,62.5,37.5,-2.62,-2.62,-2.62,-0.43,15.23,,,,,,,,,,,,0.42,0.43,0.42,81.55,4.46,50.44,-1.74,4.14,,9.84,224.19,234.06,3.23,2.12
1981,utah,CORN,15000.0,5561000.0,110.0,50.0,513.0,6645.0,62.5,37.5,-2.62,-2.62,-2.62,-0.43,15.23,,,,,,,,,,,,0.42,0.43,0.42,81.55,4.46,50.44,-1.74,4.14,,9.84,224.19,234.06,3.23,2.12
1981,utah,BEANS,14000.0,744000.0,430.0,50.0,513.0,6645.0,62.5,37.5,-2.62,-2.62,-2.62,-0.43,15.23,,,,,,,,,,,,0.42,0.43,0.42,81.55,4.46,50.44,-1.74,4.14,,9.84,224.19,234.06,3.23,2.12
1981,virginia,WHEAT,390000.0,17160000.0,44.0,53.7,924.0,,65.0,42.3,-2.64,-2.64,-2.4,-0.64,36.22,,,,,,,,,,,,0.6,0.62,0.61,99.1,7.14,71.0,6.12,9.19,,12.04,279.44,282.31,1.88,0.11
1981,virginia,POTATOES,16000.0,22388000.0,145.0,53.7,924.0,,65.0,42.3,-2.64,-2.64,-2.4,-0.64,36.22,,,,,,,,,,,,0.6,0.62,0.61,99.1,7.14,71.0,6.12,9.19,,12.04,279.44,282.31,1.88,0.11
1981,virginia,CORN,625000.0,151875000.0,90.0,53.7,924.0,,65.0,42.3,-2.64,-2.64,-2.4,-0.64,36.22,,,,,,,,,,,,0.6,0.62,0.61,99.1,7.14,71.0,6.12,9.19,,12.04,279.44,282.31,1.88,0.11
1981,virginia,COTTON,300.0,91000.0,480.0,53.7,924.0,,65.0,42.3,-2.64,-2.64,-2.4,-0.64,36.22,,,,,,,,,,,,0.6,0.62,0.61,99.1,7.14,71.0,6.12,9.19,,12.04,279.44,282.31,1.88,0.11
1981,washington,WHEAT,3050000.0,168350000.0,55.2,47.3,152.0,5583.0,56.9,37.6,2.13,2.13,2.13,0.55,43.8,,,,,,,,,,,,0.6,0.54,0.56,90.11,4.88,76.62,0.96,3.34,,5.15,288.31,295.44,2.18,0.63
1981,washington,POTATOES,108000.0,209034000.0,490.0,47.3,152.0,5583.0,56.9,37.6,2.13,2.13,2.13,0.55,43.8,,,,,,,,,,,,0.6,0.54,0.56,90.11,4.88,76.62,0.96,3.34,,5.15,288.31,295.44,2.18,0.63
1981,washington,CORN,114000.0,45201000.0,130.0,47.3,152.0,5583.0,56.9,37.6,2.13,2.13,2.13,0.55,43.8,,,,,,,,,,,,0.6,0.54,0.56,90.11,4.88,76.62,0.96,3.34,,5.15,288.31,295.44,2.18,0.63
1981,washington,BEANS,69000.0,25530000.0,2000.0,47.3,152.0,5583.0,56.9,37.6,2.13,2.13,2.13,0.55,43.8,,,,,,,,,,,,0.6,0.54,0.56,90.11,4.88,76.62,0.96,3.34,,5.15,288.31,295.44,2.18,0.63
1981,west virginia,WHEAT,9000.0,324000.0,36.0,50.0,625.0,5852.0,61.2,38.8,-0.98,-0.98,-0.98,-0.08,41.66,,,,,,,,,,,,0.55,0.56,0.59,94.65,6.77,75.31,4.7,7.16,,9.35,247.06,253.25,2.3,0.21
1981,west virginia,CORN,84000.0,20402000.0,92.0,50.0,625.0,5852.0,61.2,38.8,-0.98,-0.98,-0.98,-0.08,41.66,,,,,,,,,,,,0.55,0.56,0.59,94.65,6.77,75.31,4.7,7.16,,9.35,247.06,253.25,2.3,0.21
1981,wisconsin,WHEAT,121000.0,5518000.0,45.6,43.5,415.0,7646.0,53.9,33.0,1.7,1.7,1.7,0.28,31.02,,,,,,,,,,,,0.7,0.68,0.7,96.61,5.74,81.94,1.82,3.46,,4.97,292.81,293.81,4.52,2.98
1981,wisconsin,POTATOES,53500.0,85493000.0,340.0,43.5,415.0,7646.0,53.9,33.0,1.7,1.7,1.7,0.28,31.02,,,,,,,,,,,,0.7,0.68,0.7,96.61,5.74,81.94,1.82,3.46,,4.97,292.81,293.81,4.52,2.98
1981,wisconsin,CORN,3500000.0,903420000.0,108.0,43.5,415.0,7646.0,53.9,33.0,1.7,1.7,1.7,0.28,31.02,,,,,,,,,,,,0.7,0.68,0.7,96.61,5.74,81.94,1.82,3.46,,4.97,292.81,293.81,4.52,2.98
1981,wyoming,WHEAT,279000.0,8280000.0,29.7,43.7,241.0,7673.0,56.7,30.7,-2.6,-2.6,-2.18,-0.95,15.92,,,,,,,,,,,,0.41,0.41,0.39,81.66,4.15,53.88,-2.92,2.3,,7.91,235.44,239.12,3.93,2.68
1981,wyoming,POTATOES,5300.0,6360000.0,200.0,43.7,241.0,7673.0,56.7,30.7,-2.6,-2.6,-2.18,-0.95,15.92,,,,,,,,,,,,0.41,0.41,0.39,81.66,4.15,53.88,-2.92,2.3,,7.91,235.44,239.12,3.93,2.68
1981,wyoming,CORN,46000.0,12701000.0,110.0,43.7,241.0,7673.0,56.7,30.7,-2.6,-2.6,-2.18,-0.95,15.92,,,,,,,,,,,,0.41,0.41,0.39,81.66,4.15,53.88,-2.92,2.3,,7.91,235.44,239.12,3.93,2.68
1981,wyoming,BEANS,50000.0,18270000.0,2100.0,43.7,241.0,7673.0,56.7,30.7,-2.6,-2.6,-2.18,-0.95,15.92,,,,,,,,,,,,0.41,0.41,0.39,81.66,4.15,53.88,-2.92,2.3,,7.91,235.44,239.12,3.93,2.68
1982,alabama,WHEAT,725000.0,23200000.0,32.0,63.3,1755.0,2622.0,74.8,51.9,0.73,0.73,0.73,0.45,61.13,,,,,,,,,,,,0.69,0.7,0.71,99.52,10.25,78.81,12.49,14.63,,16.68,141.75,137.5,1.91,0.24
1982,alabama,POTATOES,12800.0,17649000.0,157.0,63.3,1755.0,2622.0,74.8,51.9,0.73,0.73,0.73,0.45,61.13,,,,,,,,,,,,0.69,0.7,0.71,99.52,10.25,78.81,12.49,14.63,,16.68,141.75,137.5,1.91,0.24
1982,alabama,CORN,380000.0,67716000.0,66.0,63.3,1755.0,2622.0,74.8,51.9,0.73,0.73,0.73,0.45,61.13,,,,,,,,,,,,0.69,0.7,0.71,99.52,10.25,78.81,12.49,14.63,,16.68,141.75,137.5,1.91,0.24
1982,alabama,COTTON,285000.0,130714000.0,775.0,63.3,1755.0,2622.0,74.8,51.9,0.73,0.73,0.73,0.45,61.13,,,,,,,,,,,,0.69,0.7,0.71,99.52,10.25,78.81,12.49,14.63,,16.68,141.75,137.5,1.91,0.24
1982,arizona,WHEAT,143000.0,12407000.0,86.8,58.7,2536.0,2248.0,72.0,45.4,1.18,1.18,1.18,0.82,16.52,,,,,,,,,,,,0.54,0.52,0.53,80.81,5.19,56.88,-0.44,4.62,,8.98,208.19,220.0,2.68,0.5
1982,arizona,POTATOES,4700.0,9393000.0,305.0,58.7,2536.0,2248.0,72.0,45.4,1.18,1.18,1.18,0.82,16.52,,,,,,,,,,,,0.54,0.52,0.53,80.81,5.19,56.88,-0.44,4.62,,8.98,208.19,220.0,2.68,0.5
1982,arizona,CORN,18000.0,7722000.0,132.0,58.7,2536.0,2248.0,72.0,45.4,1.18,1.18,1.18,0.82,16.52,,,,,,,,,,,,0.54,0.52,0.53,80.81,5.19,56.88,-0.44,4.62,,8.98,208.19,220.0,2.68,0.5
1982,arizona,COTTON,470000.0,318514000.0,1118.0,58.7,2536.0,2248.0,72.0,45.4,1.18,1.18,1.18,0.82,16.52,,,,,,,,,,,,0.54,0.52,0.53,80.81,5.19,56.88,-0.44,4.62,,8.98,208.19,220.0,2.68,0.5
1982,arkansas,WHEAT,1900000.0,72200000.0,38.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
1982,arkansas,CORN,30000.0,7047000.0,90.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
1982,arkansas,RICE,1330000.0,491089000.0,4290.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
1982,arkansas,COTTON,390000.0,150716000.0,657.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8,,,,,,,,,,,,0.66,0.67,0.67,100.09,9.28,75.19,10.45,13.01,,15.75,168.38,169.12,2.82,1.5
1982,california,WHEAT,1075000.0,77175000.0,71.8,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99,,,,,,,,,,,,0.53,0.55,0.49,98.52,5.68,52.38,4.76,10.76,,16.39,347.81,294.31,2.41,1.52
1982,california,POTATOES,56200.0,186546000.0,376.0,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99,,,,,,,,,,,,0.53,0.55,0.49,98.52,5.68,52.38,4.76,10.76,,16.39,347.81,294.31,2.41,1.52
1982,california,CORN,330000.0,146718000.0,130.0,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99,,,,,,,,,,,,0.53,0.55,0.49,98.52,5.68,52.38,4.76,10.76,,16.39,347.81,294.31,2.41,1.52
1982,california,RICE,535000.0,238389000.0,6700.0,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99,,,,,,,,,,,,0.53,0.55,0.49,98.52,5.68,52.38,4.76,10.76,,16.39,347.81,294.31,2.41,1.52
1982,california,COTTON,1370000.0,986802000.0,1077.0,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99,,,,,,,,,,,,0.53,0.55,0.49,98.52,5.68,52.38,4.76,10.76,,16.39,347.81,294.31,2.41,1.52
1982,california,BEANS,210000.0,83531000.0,1707.0,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99,,,,,,,,,,,,0.53,0.55,0.49,98.52,5.68,52.38,4.76,10.76,,16.39,347.81,294.31,2.41,1.52
1982,colorado,WHEAT,2958000.0,84984000.0,28.7,44.1,236.0,7660.0,57.3,30.9,1.78,1.78,1.78,0.7,19.84,,,,,,,,,,,,0.44,0.43,0.44,72.65,3.97,60.12,-5.57,-1.37,,3.21,272.62,272.38,4.31,2.88
1982,colorado,POTATOES,51900.0,53320000.0,282.0,44.1,236.0,7660.0,57.3,30.9,1.78,1.78,1.78,0.7,19.84,,,,,,,,,,,,0.44,0.43,0.44,72.65,3.97,60.12,-5.57,-1.37,,3.21,272.62,272.38,4.31,2.88
1982,colorado,CORN,790000.0,280253000.0,129.0,44.1,236.0,7660.0,57.3,30.9,1.78,1.78,1.78,0.7,19.84,,,,,,,,,,,,0.44,0.43,0.44,72.65,3.97,60.12,-5.57,-1.37,,3.21,272.62,272.38,4.31,2.88
1982,colorado,BEANS,185000.0,24898000.0,1150.0,44.1,236.0,7660.0,57.3,30.9,1.78,1.78,1.78,0.7,19.84,,,,,,,,,,,,0.44,0.43,0.44,72.65,3.97,60.12,-5.57,-1.37,,3.21,272.62,272.38,4.31,2.88
1982,delaware,WHEAT,58000.0,2320000.0,40.0,54.0,799.0,4918.0,64.0,43.9,-0.49,-0.49,-0.49,-0.27,40.01,,,,,,,,,,,,0.7,0.71,0.7,101.74,7.69,77.56,7.93,10.08,,12.35,270.94,274.88,4.34,2.94
1982,delaware,POTATOES,5400.0,7517000.0,290.0,54.0,799.0,4918.0,64.0,43.9,-0.49,-0.49,-0.49,-0.27,40.01,,,,,,,,,,,,0.7,0.71,0.7,101.74,7.69,77.56,7.93,10.08,,12.35,270.94,274.88,4.34,2.94
1982,delaware,CORN,177000.0,46038000.0,102.0,54.0,799.0,4918.0,64.0,43.9,-0.49,-0.49,-0.49,-0.27,40.01,,,,,,,,,,,,0.7,0.71,0.7,101.74,7.69,77.56,7.93,10.08,,12.35,270.94,274.88,4.34,2.94
1982,georgia,WHEAT,1370000.0,45210000.0,33.0,63.9,1519.0,2806.0,75.2,52.7,0.63,0.63,0.63,0.31,53.28,,,,,,,,,,,,0.62,0.63,0.66,100.36,10.19,77.5,12.76,15.08,,17.32,287.31,10.0,2.01,0.45
1982,georgia,CORN,815000.0,179422000.0,85.0,63.9,1519.0,2806.0,75.2,52.7,0.63,0.63,0.63,0.31,53.28,,,,,,,,,,,,0.62,0.63,0.66,100.36,10.19,77.5,12.76,15.08,,17.32,287.31,10.0,2.01,0.45
1982,georgia,COTTON,158000.0,63055000.0,714.0,63.9,1519.0,2806.0,75.2,52.7,0.63,0.63,0.63,0.31,53.28,,,,,,,,,,,,0.62,0.63,0.66,100.36,10.19,77.5,12.76,15.08,,17.32,287.31,10.0,2.01,0.45
1982,idaho,WHEAT,1510000.0,94770000.0,62.8,41.1,344.0,7764.0,51.9,30.2,3.2,3.2,3.2,1.51,30.55,,,,,,,,,,,,0.48,0.45,0.55,77.54,4.09,81.5,-4.37,-2.49,,-2.05,224.56,198.69,2.04,0.38
1982,idaho,POTATOES,322000.0,321248000.0,285.0,41.1,344.0,7764.0,51.9,30.2,3.2,3.2,3.2,1.51,30.55,,,,,,,,,,,,0.48,0.45,0.55,77.54,4.09,81.5,-4.37,-2.49,,-2.05,224.56,198.69,2.04,0.38
1982,idaho,CORN,71000.0,23430000.0,120.0,41.1,344.0,7764.0,51.9,30.2,3.2,3.2,3.2,1.51,30.55,,,,,,,,,,,,0.48,0.45,0.55,77.54,4.09,81.5,-4.37,-2.49,,-2.05,224.56,198.69,2.04,0.38
1982,idaho,BEANS,141000.0,30350000.0,1840.0,41.1,344.0,7764.0,51.9,30.2,3.2,3.2,3.2,1.51,30.55,,,,,,,,,,,,0.48,0.45,0.55,77.54,4.09,81.5,-4.37,-2.49,,-2.05,224.56,198.69,2.04,0.38
1982,illinois,WHEAT,1500000.0,67500000.0,45.0,50.7,723.0,6654.0,60.7,40.7,3.04,3.04,3.04,1.37,46.58,,,,,,,,,,,,0.71,0.72,0.73,99.3,7.39,80.69,5.72,7.53,,9.28,221.38,223.12,4.69,3.2
1982,illinois,POTATOES,2200.0,2390000.0,265.0,50.7,723.0,6654.0,60.7,40.7,3.04,3.04,3.04,1.37,46.58,,,,,,,,,,,,0.71,0.72,0.73,99.3,7.39,80.69,5.72,7.53,,9.28,221.38,223.12,4.69,3.2
1982,illinois,CORN,11440000.0,3911450000.0,131.0,50.7,723.0,6654.0,60.7,40.7,3.04,3.04,3.04,1.37,46.58,,,,,,,,,,,,0.71,0.72,0.73,99.3,7.39,80.69,5.72,7.53,,9.28,221.38,223.12,4.69,3.2
1982,indiana,WHEAT,1030000.0,43260000.0,42.0,50.7,761.0,6067.0,61.0,40.4,1.81,1.81,1.77,0.69,44.88,,,,,,,,,,,,0.7,0.72,0.72,98.7,7.32,79.0,5.99,7.98,,9.94,231.56,233.69,4.52,3.07
1982,indiana,POTATOES,5200.0,6166000.0,258.0,50.7,761.0,6067.0,61.0,40.4,1.81,1.81,1.77,0.69,44.88,,,,,,,,,,,,0.7,0.72,0.72,98.7,7.32,79.0,5.99,7.98,,9.94,231.56,233.69,4.52,3.07
1982,indiana,CORN,6270000.0,1903948000.0,126.0,50.7,761.0,6067.0,61.0,40.4,1.81,1.81,1.77,0.69,44.88,,,,,,,,,,,,0.7,0.72,0.72,98.7,7.32,79.0,5.99,7.98,,9.94,231.56,233.69,4.52,3.07
1982,iowa,WHEAT,100000.0,3000000.0,30.0,46.1,682.0,7496.0,56.1,36.1,3.5,3.5,3.5,1.75,41.44,,,,,,,,,,,,0.65,0.65,0.68,98.06,6.96,81.88,4.19,5.84,,7.42,239.94,243.62,4.88,3.34
1982,iowa,POTATOES,1500.0,1478000.0,205.0,46.1,682.0,7496.0,56.1,36.1,3.5,3.5,3.5,1.75,41.44,,,,,,,,,,,,0.65,0.65,0.68,98.06,6.96,81.88,4.19,5.84,,7.42,239.94,243.62,4.88,3.34
1982,iowa,CORN,13150000.0,4244820000.0,120.0,46.1,682.0,7496.0,56.1,36.1,3.5,3.5,3.5,1.75,41.44,,,,,,,,,,,,0.65,0.65,0.68,98.06,6.96,81.88,4.19,5.84,,7.42,239.94,243.62,4.88,3.34
1982,kansas,WHEAT,13100000.0,458500000.0,35.0,53.0,1295.0,5400.0,65.4,40.7,2.48,2.48,2.48,0.67,28.56,,,,,,,,,,,,0.45,0.42,0.45,95.71,7.14,65.88,5.03,8.54,,12.28,185.81,186.19,5.23,3.57
1982,kansas,CORN,1220000.0,376907000.0,114.0,53.0,1295.0,5400.0,65.4,40.7,2.48,2.48,2.48,0.67,28.56,,,,,,,,,,,,0.45,0.42,0.45,95.71,7.14,65.88,5.03,8.54,,12.28,185.81,186.19,5.23,3.57
1982,kansas,COTTON,400.0,23000.0,120.0,53.0,1295.0,5400.0,65.4,40.7,2.48,2.48,2.48,0.67,28.56,,,,,,,,,,,,0.45,0.42,0.45,95.71,7.14,65.88,5.03,8.54,,12.28,185.81,186.19,5.23,3.57
1982,kansas,BEANS,28000.0,3136000.0,1000.0,53.0,1295.0,5400.0,65.4,40.7,2.48,2.48,2.48,0.67,28.56,,,,,,,,,,,,0.45,0.42,0.45,95.71,7.14,65.88,5.03,8.54,,12.28,185.81,186.19,5.23,3.57
1982,kentucky,WHEAT,620000.0,23560000.0,38.0,55.3,995.0,4540.0,66.3,44.3,1.1,1.1,1.1,0.58,50.25,,,,,,,,,,,,0.69,0.71,0.73,98.5,8.36,79.62,8.61,10.56,,12.33,221.81,224.69,2.78,1.12
