Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD
1984,MISSOURI,WHEAT,2050000.0,84050000.0,41.0
1984,MONTANA,WHEAT,4640000.0,104655000.0,22.6
1984,NEBRASKA,WHEAT,2250000.0,81000000.0,36.0
1984,NEVADA,WHEAT,24000.0,1840000.0,76.7
1984,NEW JERSEY,WHEAT,39000.0,1677000.0,43.0
1984,NEW MEXICO,WHEAT,460000.0,11960000.0,26.0
1984,NEW YORK,WHEAT,170000.0,7820000.0,46.0
1984,NORTH CAROLINA,WHEAT,620000.0,26660000.0,43.0
1984,NORTH DAKOTA,WHEAT,8660000.0,284190000.0,32.8
1984,OHIO,WHEAT,1100000.0,48400000.0,44.0
1984,OKLAHOMA,WHEAT,5300000.0,190800000.0,36.0
1984,OREGON,WHEAT,1115000.0,68945000.0,61.8
1984,PENNSYLVANIA,WHEAT,220000.0,8360000.0,38.0
1984,SOUTH CAROLINA,WHEAT,380000.0,14440000.0,38.0
1984,SOUTH DAKOTA,WHEAT,3662000.0,126038000.0,34.4
1984,TENNESSEE,WHEAT,535000.0,21400000.0,40.0
1984,TEXAS,WHEAT,5000000.0,150000000.0,30.0
1984,UTAH,WHEAT,231000.0,8055000.0,34.9
1984,VIRGINIA,WHEAT,275000.0,12375000.0,45.0
1984,WASHINGTON,WHEAT,2610000.0,160350000.0,61.4
1984,WEST VIRGINIA,WHEAT,10000.0,400000.0,40.0
1984,WISCONSIN,WHEAT,177000.0,9640000.0,54.5
1984,WYOMING,WHEAT,282000.0,8072000.0,28.6
1985,ALABAMA,WHEAT,400000.0,12800000.0,32.0
1985,ARIZONA,WHEAT,112000.0,9804000.0,87.5
1985,ARKANSAS,WHEAT,570000.0,18240000.0,32.0
1985,CALIFORNIA,WHEAT,830000.0,68860000.0,83.0
1985,COLORADO,WHEAT,3522000.0,139302000.0,39.6
1985,DELAWARE,WHEAT,43000.0,2064000.0,48.0
1985,FLORIDA,WHEAT,100000.0,3300000.0,33.0
1985,GEORGIA,WHEAT,825000.0,25575000.0,31.0
1985,IDAHO,WHEAT,1350000.0,72030000.0,53.4
1985,ILLINOIS,WHEAT,750000.0,36750000.0,49.0
1985,INDIANA,WHEAT,700000.0,37100000.0,53.0
1985,IOWA,WHEAT,112000.0,5376000.0,48.0
1985,KANSAS,WHEAT,11400000.0,433200000.0,38.0
1985,KENTUCKY,WHEAT,310000.0,10540000.0,34.0
1985,LOUISIANA,WHEAT,210000.0,7140000.0,34.0
1985,MARYLAND,WHEAT,133000.0,6517000.0,49.0
1985,MICHIGAN,WHEAT,750000.0,45000000.0,60.0
1985,MINNESOTA,WHEAT,2683000.0,142426000.0,53.1
1985,MISSISSIPPI,WHEAT,300000.0,9300000.0,31.0
1985,MISSOURI,WHEAT,1280000.0,49920000.0,39.0
1985,MONTANA,WHEAT,3960000.0,50240000.0,12.7
1985,NEBRASKA,WHEAT,2300000.0,89700000.0,39.0
1985,NEVADA,WHEAT,24000.0,1770000.0,73.8
1985,NEW JERSEY,WHEAT,37000.0,1924000.0,52.0
1985,NEW MEXICO,WHEAT,570000.0,20520000.0,36.0
1985,NEW YORK,WHEAT,145000.0,8410000.0,58.0
1985,NORTH CAROLINA,WHEAT,760000.0,22040000.0,29.0
1985,NORTH DAKOTA,WHEAT,8870000.0,323255000.0,36.4
1985,OHIO,WHEAT,950000.0,58900000.0,62.0
1985,OKLAHOMA,WHEAT,5500000.0,165000000.0,30.0
1985,OREGON,WHEAT,1065000.0,56040000.0,52.6
1985,PENNSYLVANIA,WHEAT,210000.0,10080000.0,48.0
1985,SOUTH CAROLINA,WHEAT,430000.0,12470000.0,29.0
1985,SOUTH DAKOTA,WHEAT,3755000.0,111215000.0,29.6
1985,TENNESSEE,WHEAT,250000.0,8000000.0,32.0
1985,TEXAS,WHEAT,5850000.0,187200000.0,32.0
1985,UTAH,WHEAT,260000.0,8640000.0,33.2
1985,VIRGINIA,WHEAT,285000.0,10545000.0,37.0
1985,WASHINGTON,WHEAT,2690000.0,128250000.0,47.7
1985,WEST VIRGINIA,WHEAT,8000.0,344000.0,43.0
1985,WISCONSIN,WHEAT,157000.0,8800000.0,56.1
1985,WYOMING,WHEAT,248000.0,5528000.0,22.3
1986,ALABAMA,WHEAT,220000.0,5720000.0,26.0
1986,ARIZONA,WHEAT,96000.0,8688000.0,90.5
1986,ARKANSAS,WHEAT,815000.0,33415000.0,41.0
1986,CALIFORNIA,WHEAT,675000.0,51525000.0,76.3
1986,COLORADO,WHEAT,2955000.0,96430000.0,32.6
1986,DELAWARE,WHEAT,34000.0,1530000.0,45.0
1986,FLORIDA,WHEAT,85000.0,2635000.0,31.0
1986,GEORGIA,WHEAT,550000.0,15400000.0,28.0
1986,IDAHO,WHEAT,1310000.0,81750000.0,62.4
1986,ILLINOIS,WHEAT,820000.0,36080000.0,44.0
1986,INDIANA,WHEAT,700000.0,30100000.0,43.0
1986,IOWA,WHEAT,60000.0,1680000.0,28.0
1986,KANSAS,WHEAT,10200000.0,336600000.0,33.0
1986,KENTUCKY,WHEAT,270000.0,8910000.0,33.0
1986,LOUISIANA,WHEAT,210000.0,7350000.0,35.0
1986,MARYLAND,WHEAT,145000.0,6815000.0,47.0
1986,MICHIGAN,WHEAT,680000.0,30600000.0,45.0
1986,MINNESOTA,WHEAT,2814000.0,103666000.0,36.8
1986,MISSISSIPPI,WHEAT,200000.0,6200000.0,31.0
1986,MISSOURI,WHEAT,570000.0,18810000.0,33.0
1986,MONTANA,WHEAT,4760000.0,138520000.0,29.1
1986,NEBRASKA,WHEAT,2000000.0,76000000.0,38.0
1986,NEVADA,WHEAT,22000.0,1720000.0,78.2
1986,NEW JERSEY,WHEAT,30000.0,1290000.0,43.0
1986,NEW MEXICO,WHEAT,460000.0,10120000.0,22.0
1986,NEW YORK,WHEAT,155000.0,7595000.0,49.0
1986,NORTH CAROLINA,WHEAT,460000.0,15180000.0,33.0
1986,NORTH DAKOTA,WHEAT,9380000.0,292320000.0,31.2
1986,OHIO,WHEAT,1050000.0,48300000.0,46.0
1986,OKLAHOMA,WHEAT,5200000.0,150800000.0,29.0
1986,OREGON,WHEAT,1025000.0,58405000.0,57.0
1986,PENNSYLVANIA,WHEAT,220000.0,9680000.0,44.0
1986,SOUTH CAROLINA,WHEAT,300000.0,7500000.0,25.0
1986,SOUTH DAKOTA,WHEAT,3840000.0,108660000.0,28.3
1986,TENNESSEE,WHEAT,325000.0,10725000.0,33.0
1986,TEXAS,WHEAT,4800000.0,120000000.0,25.0
1986,UTAH,WHEAT,258000.0,9750000.0,37.8
1986,VIRGINIA,WHEAT,170000.0,6970000.0,41.0
1986,WASHINGTON,WHEAT,2410000.0,116850000.0,48.5
1986,WEST VIRGINIA,WHEAT,9000.0,396000.0,44.0
1986,WISCONSIN,WHEAT,148000.0,8040000.0,54.3
1986,WYOMING,WHEAT,257000.0,7845000.0,30.5
1987,ALABAMA,WHEAT,170000.0,5270000.0,31.0
1987,ARIZONA,WHEAT,89000.0,8005000.0,89.9
1987,ARKANSAS,WHEAT,840000.0,34440000.0,41.0
1987,CALIFORNIA,WHEAT,567000.0,43890000.0,77.4
1987,COLORADO,WHEAT,2555000.0,97380000.0,38.1
1987,DELAWARE,WHEAT,48000.0,2016000.0,42.0
1987,FLORIDA,WHEAT,50000.0,1450000.0,29.0
1987,GEORGIA,WHEAT,460000.0,14260000.0,31.0
1987,IDAHO,WHEAT,1140000.0,85500000.0,75.0
1987,ILLINOIS,WHEAT,950000.0,56050000.0,59.0
1987,INDIANA,WHEAT,600000.0,34800000.0,58.0
1987,IOWA,WHEAT,30000.0,1140000.0,38.0
1987,KANSAS,WHEAT,9900000.0,366300000.0,37.0
1987,KENTUCKY,WHEAT,330000.0,16170000.0,49.0
1987,LOUISIANA,WHEAT,170000.0,5270000.0,31.0
1987,MARYLAND,WHEAT,155000.0,7595000.0,49.0
1987,MICHIGAN,WHEAT,400000.0,19200000.0,48.0
1987,MINNESOTA,WHEAT,2519000.0,102588000.0,40.7
1987,MISSISSIPPI,WHEAT,350000.0,12600000.0,36.0
1987,MISSOURI,WHEAT,770000.0,35420000.0,46.0
1987,MONTANA,WHEAT,4690000.0,151220000.0,32.2
1987,NEBRASKA,WHEAT,1950000.0,85800000.0,44.0
1987,NEVADA,WHEAT,21000.0,1680000.0,80.0
1987,NEW JERSEY,WHEAT,27000.0,1215000.0,45.0
1987,NEW MEXICO,WHEAT,320000.0,10240000.0,32.0
1987,NEW YORK,WHEAT,85000.0,3825000.0,45.0
1987,NORTH CAROLINA,WHEAT,440000.0,18040000.0,41.0
1987,NORTH DAKOTA,WHEAT,9135000.0,269120000.0,29.5
1987,OHIO,WHEAT,850000.0,49300000.0,58.0
1987,OKLAHOMA,WHEAT,4800000.0,129600000.0,27.0
1987,OREGON,WHEAT,810000.0,52920000.0,65.3
1987,PENNSYLVANIA,WHEAT,185000.0,7955000.0,43.0
1987,SOUTH CAROLINA,WHEAT,275000.0,10450000.0,38.0
1987,SOUTH DAKOTA,WHEAT,3528000.0,106704000.0,30.2
1987,TENNESSEE,WHEAT,350000.0,14000000.0,40.0
1987,TEXAS,WHEAT,3600000.0,100800000.0,28.0
1987,UTAH,WHEAT,199000.0,8963000.0,45.0
1987,VIRGINIA,WHEAT,215000.0,9675000.0,45.0
1987,WASHINGTON,WHEAT,2015000.0,114285000.0,56.7
1987,WEST VIRGINIA,WHEAT,11000.0,495000.0,45.0
1987,WISCONSIN,WHEAT,88000.0,4164000.0,47.3
1987,WYOMING,WHEAT,258000.0,7890000.0,30.6
1988,ALABAMA,WHEAT,200000.0,8600000.0,43.0
1988,ARIZONA,WHEAT,85000.0,7730000.0,90.9
1988,ARKANSAS,WHEAT,1070000.0,56710000.0,53.0
1988,CALIFORNIA,WHEAT,549000.0,46275000.0,84.3
1988,COLORADO,WHEAT,2352000.0,79540000.0,33.8
1988,DELAWARE,WHEAT,63000.0,3276000.0,52.0
1988,FLORIDA,WHEAT,70000.0,2520000.0,36.0
1988,GEORGIA,WHEAT,500000.0,21500000.0,43.0
1988,IDAHO,WHEAT,1150000.0,75520000.0,65.7
1988,ILLINOIS,WHEAT,1250000.0,67500000.0,54.0
1988,INDIANA,WHEAT,700000.0,35000000.0,50.0
1988,IOWA,WHEAT,35000.0,1225000.0,35.0
1988,KANSAS,WHEAT,9500000.0,323000000.0,34.0
1988,KENTUCKY,WHEAT,380000.0,20520000.0,54.0
1988,LOUISIANA,WHEAT,270000.0,11070000.0,41.0
1988,MARYLAND,WHEAT,170000.0,9010000.0,53.0
1988,MICHIGAN,WHEAT,620000.0,26040000.0,42.0
1988,MINNESOTA,WHEAT,2250000.0,51730000.0,23.0
1988,MISSISSIPPI,WHEAT,450000.0,20700000.0,46.0
1988,MISSOURI,WHEAT,1550000.0,75950000.0,49.0
1988,MONTANA,WHEAT,3830000.0,59970000.0,15.7
1988,NEBRASKA,WHEAT,2000000.0,72000000.0,36.0
1988,NEVADA,WHEAT,19000.0,1340000.0,70.5
1988,NEW JERSEY,WHEAT,31000.0,1395000.0,45.0
1988,NEW MEXICO,WHEAT,290000.0,6960000.0,24.0
1988,NEW YORK,WHEAT,90000.0,4950000.0,55.0
1988,NORTH CAROLINA,WHEAT,480000.0,24000000.0,50.0
1988,NORTH DAKOTA,WHEAT,7230000.0,103390000.0,14.3
1988,OHIO,WHEAT,920000.0,46000000.0,50.0
1988,OKLAHOMA,WHEAT,4800000.0,172800000.0,36.0
1988,OREGON,WHEAT,755000.0,51800000.0,68.6
1988,PENNSYLVANIA,WHEAT,170000.0,9010000.0,53.0
1988,SOUTH CAROLINA,WHEAT,305000.0,14030000.0,46.0
1988,SOUTH DAKOTA,WHEAT,2638000.0,38006000.0,14.4
1988,TENNESSEE,WHEAT,430000.0,21500000.0,50.0
1988,TEXAS,WHEAT,3200000.0,89600000.0,28.0
1988,UTAH,WHEAT,177000.0,6768000.0,38.2
1988,VIRGINIA,WHEAT,200000.0,10400000.0,52.0
1988,WASHINGTON,WHEAT,2060000.0,124620000.0,60.5
1988,WEST VIRGINIA,WHEAT,9000.0,414000.0,46.0
1988,WISCONSIN,WHEAT,133000.0,5152000.0,38.7
1988,WYOMING,WHEAT,208000.0,4680000.0,22.5
1989,ALABAMA,WHEAT,220000.0,6600000.0,30.0
1989,ARIZONA,WHEAT,118000.0,10722000.0,90.9
1989,ARKANSAS,WHEAT,1200000.0,52800000.0,44.0
1989,CALIFORNIA,WHEAT,675000.0,52605000.0,77.9
1989,COLORADO,WHEAT,2270000.0,62100000.0,27.4
1989,DELAWARE,WHEAT,74000.0,3108000.0,42.0
1989,FLORIDA,WHEAT,65000.0,1885000.0,29.0
1989,GEORGIA,WHEAT,700000.0,22400000.0,32.0
1989,IDAHO,WHEAT,1370000.0,91420000.0,66.7
1989,ILLINOIS,WHEAT,1780000.0,105020000.0,59.0
1989,INDIANA,WHEAT,880000.0,51920000.0,59.0
1989,IOWA,WHEAT,70000.0,3290000.0,47.0
1989,KANSAS,WHEAT,8900000.0,213600000.0,24.0
1989,KENTUCKY,WHEAT,450000.0,22500000.0,50.0
1989,LOUISIANA,WHEAT,350000.0,10850000.0,31.0
1989,MARYLAND,WHEAT,215000.0,8600000.0,40.0
1989,MICHIGAN,WHEAT,640000.0,33920000.0,53.0
1989,MINNESOTA,WHEAT,2699000.0,102504000.0,38.0
1989,MISSISSIPPI,WHEAT,450000.0,15300000.0,34.0
1989,MISSOURI,WHEAT,1850000.0,86950000.0,47.0
1989,MONTANA,WHEAT,5235000.0,145030000.0,27.7
1989,NEBRASKA,WHEAT,2050000.0,55350000.0,27.0
1989,NEVADA,WHEAT,15000.0,1200000.0,80.0
1989,NEW JERSEY,WHEAT,35000.0,1365000.0,39.0
1989,NEW MEXICO,WHEAT,200000.0,4000000.0,20.0
1989,NEW YORK,WHEAT,130000.0,5850000.0,45.0
1989,NORTH CAROLINA,WHEAT,630000.0,21420000.0,34.0
1989,NORTH DAKOTA,WHEAT,10330000.0,242320000.0,23.5
1989,OHIO,WHEAT,1230000.0,62730000.0,51.0
1989,OKLAHOMA,WHEAT,5700000.0,153900000.0,27.0
1989,OREGON,WHEAT,920000.0,53835000.0,58.5
1989,PENNSYLVANIA,WHEAT,215000.0,7955000.0,37.0
1989,SOUTH CAROLINA,WHEAT,435000.0,17835000.0,41.0
1989,SOUTH DAKOTA,WHEAT,3520000.0,83080000.0,23.6
1989,TENNESSEE,WHEAT,450000.0,18900000.0,42.0
1989,TEXAS,WHEAT,3000000.0,60000000.0,20.0
1989,UTAH,WHEAT,177000.0,5950000.0,33.6
1989,VIRGINIA,WHEAT,275000.0,12650000.0,46.0
1989,WASHINGTON,WHEAT,2270000.0,110610000.0,48.7
1989,WEST VIRGINIA,WHEAT,12000.0,516000.0,43.0
1989,WISCONSIN,WHEAT,180000.0,9320000.0,51.8
1989,WYOMING,WHEAT,204000.0,4708000.0,23.1
1990,ALABAMA,WHEAT,190000.0,6650000.0,35.0
1990,ARIZONA,WHEAT,98000.0,9266000.0,94.6
1990,ARKANSAS,WHEAT,1400000.0,49000000.0,35.0
1990,CALIFORNIA,WHEAT,619000.0,48165000.0,77.8
1990,COLORADO,WHEAT,2590000.0,86950000.0,33.6
1990,DELAWARE,WHEAT,60000.0,3060000.0,51.0
1990,FLORIDA,WHEAT,55000.0,1815000.0,33.0
1990,GEORGIA,WHEAT,590000.0,20650000.0,35.0
1990,IDAHO,WHEAT,1370000.0,99600000.0,72.7
1990,ILLINOIS,WHEAT,1850000.0,88800000.0,48.0
1990,INDIANA,WHEAT,970000.0,50440000.0,52.0
1990,IOWA,WHEAT,75000.0,3375000.0,45.0
1990,KANSAS,WHEAT,11800000.0,472000000.0,40.0
1990,KENTUCKY,WHEAT,500000.0,20000000.0,40.0
1990,LOUISIANA,WHEAT,390000.0,12870000.0,33.0
1990,MARYLAND,WHEAT,190000.0,9880000.0,52.0
1990,MICHIGAN,WHEAT,750000.0,41250000.0,55.0
1990,MINNESOTA,WHEAT,2865000.0,138620000.0,48.4
1990,MISSISSIPPI,WHEAT,520000.0,15600000.0,30.0
1990,MISSOURI,WHEAT,2000000.0,76000000.0,38.0
1990,MONTANA,WHEAT,5185000.0,145865000.0,28.1
1990,NEBRASKA,WHEAT,2250000.0,85500000.0,38.0
1990,NEVADA,WHEAT,14000.0,980000.0,70.0
1990,NEW JERSEY,WHEAT,29000.0,1247000.0,43.0
1990,NEW MEXICO,WHEAT,300000.0,8100000.0,27.0
1990,NEW YORK,WHEAT,145000.0,7105000.0,49.0
1990,NORTH CAROLINA,WHEAT,550000.0,22550000.0,41.0
1990,NORTH DAKOTA,WHEAT,10910000.0,385220000.0,35.3
1990,OHIO,WHEAT,1270000.0,76200000.0,60.0
1990,OKLAHOMA,WHEAT,6200000.0,198400000.0,32.0
1990,OREGON,WHEAT,968000.0,57616000.0,59.5
1990,PENNSYLVANIA,WHEAT,210000.0,10500000.0,50.0
1990,SOUTH CAROLINA,WHEAT,380000.0,14440000.0,38.0
1990,SOUTH DAKOTA,WHEAT,3789000.0,128004000.0,33.8
1990,TENNESSEE,WHEAT,490000.0,17640000.0,36.0
1990,TEXAS,WHEAT,4200000.0,130200000.0,31.0
1990,UTAH,WHEAT,176000.0,7170000.0,40.7
1990,VIRGINIA,WHEAT,260000.0,12220000.0,47.0
1990,WASHINGTON,WHEAT,2480000.0,150080000.0,60.5
1990,WEST VIRGINIA,WHEAT,12000.0,552000.0,46.0
1990,WISCONSIN,WHEAT,192000.0,10085000.0,52.5
1990,WYOMING,WHEAT,211000.0,6113000.0,29.0
1991,ALABAMA,WHEAT,110000.0,2750000.0,25.0
1991,ARIZONA,WHEAT,68000.0,6750000.0,99.3
1991,ARKANSAS,WHEAT,930000.0,20460000.0,22.0
1991,CALIFORNIA,WHEAT,442000.0,36160000.0,81.8
1991,COLORADO,WHEAT,2336000.0,74000000.0,31.7
1991,DELAWARE,WHEAT,67000.0,3551000.0,53.0
1991,FLORIDA,WHEAT,25000.0,575000.0,23.0
1991,GEORGIA,WHEAT,425000.0,14025000.0,33.0
1991,IDAHO,WHEAT,1160000.0,81660000.0,70.4
1991,ILLINOIS,WHEAT,1400000.0,44800000.0,32.0
1991,INDIANA,WHEAT,720000.0,28800000.0,40.0
1991,IOWA,WHEAT,50000.0,1700000.0,34.0
1991,KANSAS,WHEAT,11000000.0,363000000.0,33.0
1991,KENTUCKY,WHEAT,400000.0,10800000.0,27.0
1991,LOUISIANA,WHEAT,190000.0,3800000.0,20.0
1991,MARYLAND,WHEAT,195000.0,9750000.0,50.0
1991,MICHIGAN,WHEAT,560000.0,24080000.0,43.0
1991,MINNESOTA,WHEAT,2155000.0,67110000.0,31.1
1991,MISSISSIPPI,WHEAT,250000.0,4500000.0,18.0
1991,MISSOURI,WHEAT,1500000.0,48000000.0,32.0
1991,MONTANA,WHEAT,4479000.0,163507000.0,36.5
1991,NEBRASKA,WHEAT,2100000.0,67200000.0,32.0
1991,NEVADA,WHEAT,8000.0,660000.0,82.5
1991,NEW JERSEY,WHEAT,26000.0,1196000.0,46.0
1991,NEW MEXICO,WHEAT,320000.0,8000000.0,25.0
1991,NEW YORK,WHEAT,110000.0,5390000.0,49.0
1991,NORTH CAROLINA,WHEAT,480000.0,19200000.0,40.0
1991,NORTH DAKOTA,WHEAT,9790000.0,303670000.0,31.0
1991,OHIO,WHEAT,1080000.0,52920000.0,49.0
1991,OKLAHOMA,WHEAT,5000000.0,135000000.0,27.0
1991,OREGON,WHEAT,846000.0,43900000.0,51.9
1991,PENNSYLVANIA,WHEAT,175000.0,7700000.0,44.0
1991,SOUTH CAROLINA,WHEAT,275000.0,8525000.0,31.0
1991,SOUTH DAKOTA,WHEAT,3117000.0,96175000.0,30.9
1991,TENNESSEE,WHEAT,320000.0,7680000.0,24.0
1991,TEXAS,WHEAT,2800000.0,84000000.0,30.0
1991,UTAH,WHEAT,153000.0,5807000.0,38.0
1991,VIRGINIA,WHEAT,250000.0,12250000.0,49.0
1991,WASHINGTON,WHEAT,2150000.0,98600000.0,45.9
1991,WEST VIRGINIA,WHEAT,10000.0,450000.0,45.0
1991,WISCONSIN,WHEAT,127000.0,6118000.0,48.2
1991,WYOMING,WHEAT,204000.0,5920000.0,29.0
1992,ALABAMA,WHEAT,95000.0,4180000.0,44.0
1992,ARIZONA,WHEAT,88000.0,7700000.0,87.5
1992,ARKANSAS,WHEAT,850000.0,39100000.0,46.0
1992,CALIFORNIA,WHEAT,590000.0,43635000.0,74.0
1992,COLORADO,WHEAT,2397000.0,74119000.0,30.9
1992,DELAWARE,WHEAT,70000.0,4060000.0,58.0
1992,FLORIDA,WHEAT,20000.0,840000.0,42.0
1992,GEORGIA,WHEAT,350000.0,16100000.0,46.0
1992,IDAHO,WHEAT,1440000.0,100090000.0,69.5
1992,ILLINOIS,WHEAT,1150000.0,62100000.0,54.0
1992,INDIANA,WHEAT,500000.0,25000000.0,50.0
1992,IOWA,WHEAT,40000.0,1560000.0,39.0
1992,KANSAS,WHEAT,10700000.0,363800000.0,34.0
1992,KENTUCKY,WHEAT,370000.0,20350000.0,55.0
1992,LOUISIANA,WHEAT,170000.0,6120000.0,36.0
1992,MARYLAND,WHEAT,220000.0,12760000.0,58.0
1992,MICHIGAN,WHEAT,630000.0,35280000.0,56.0
1992,MINNESOTA,WHEAT,2805000.0,139860000.0,49.9
1992,MISSISSIPPI,WHEAT,250000.0,10500000.0,42.0
1992,MISSOURI,WHEAT,1350000.0,64800000.0,48.0
1992,MONTANA,WHEAT,4947000.0,149151000.0,30.1
1992,NEBRASKA,WHEAT,1850000.0,55500000.0,30.0
1992,NEVADA,WHEAT,10000.0,800000.0,80.0
1992,NEW JERSEY,WHEAT,28000.0,1400000.0,50.0
1992,NEW MEXICO,WHEAT,330000.0,11220000.0,34.0
1992,NEW YORK,WHEAT,110000.0,6160000.0,56.0
1992,NORTH CAROLINA,WHEAT,555000.0,27750000.0,50.0
1992,NORTH DAKOTA,WHEAT,11500000.0,472890000.0,41.1
1992,OHIO,WHEAT,1115000.0,59095000.0,53.0
1992,OKLAHOMA,WHEAT,5900000.0,168150000.0,28.5
1992,OREGON,WHEAT,925000.0,47800000.0,51.7
1992,PENNSYLVANIA,WHEAT,185000.0,9805000.0,53.0
1992,SOUTH CAROLINA,WHEAT,275000.0,12925000.0,47.0
1992,SOUTH DAKOTA,WHEAT,3733000.0,119590000.0,32.0
1992,TENNESSEE,WHEAT,280000.0,13440000.0,48.0
1992,TEXAS,WHEAT,3800000.0,129200000.0,34.0
1992,UTAH,WHEAT,157000.0,6456000.0,41.1
1992,VIRGINIA,WHEAT,265000.0,15105000.0,57.0
1992,WASHINGTON,WHEAT,2420000.0,119640000.0,49.4
1992,WEST VIRGINIA,WHEAT,11000.0,539000.0,49.0
1992,WISCONSIN,WHEAT,66000.0,2640000.0,40.0
1992,WYOMING,WHEAT,214000.0,5588000.0,26.1
1993,ALABAMA,WHEAT,95000.0,3230000.0,34.0
1993,ARIZONA,WHEAT,85000.0,7790000.0,91.6
1993,ARKANSAS,WHEAT,1040000.0,41600000.0,40.0
1993,CALIFORNIA,WHEAT,540000.0,42300000.0,78.3
1993,COLORADO,WHEAT,2583000.0,96990000.0,37.5
1993,DELAWARE,WHEAT,63000.0,3591000.0,57.0
1993,FLORIDA,WHEAT,25000.0,825000.0,33.0
1993,GEORGIA,WHEAT,360000.0,13680000.0,38.0
1993,IDAHO,WHEAT,1390000.0,110350000.0,79.4
1993,ILLINOIS,WHEAT,1550000.0,68200000.0,44.0
1993,INDIANA,WHEAT,670000.0,34840000.0,52.0
1993,IOWA,WHEAT,25000.0,625000.0,25.0
1993,KANSAS,WHEAT,11100000.0,388500000.0,35.0
1993,KENTUCKY,WHEAT,410000.0,20090000.0,49.0
1993,LOUISIANA,WHEAT,95000.0,2375000.0,25.0
1993,MARYLAND,WHEAT,200000.0,10800000.0,54.0
1993,MICHIGAN,WHEAT,540000.0,22140000.0,41.0
1993,MINNESOTA,WHEAT,2298000.0,71190000.0,31.0
1993,MISSISSIPPI,WHEAT,210000.0,6930000.0,33.0
1993,MISSOURI,WHEAT,1400000.0,53200000.0,38.0
1993,MONTANA,WHEAT,5264000.0,206334000.0,39.2
1993,NEBRASKA,WHEAT,2100000.0,73500000.0,35.0
1993,NEVADA,WHEAT,9000.0,800000.0,88.9
1993,NEW JERSEY,WHEAT,33000.0,1419000.0,43.0
1993,NEW MEXICO,WHEAT,270000.0,6210000.0,23.0
1993,NEW YORK,WHEAT,85000.0,3910000.0,46.0
1993,NORTH CAROLINA,WHEAT,560000.0,23520000.0,42.0
1993,NORTH DAKOTA,WHEAT,10850000.0,336610000.0,31.0
1993,OHIO,WHEAT,1010000.0,52520000.0,52.0
1993,OKLAHOMA,WHEAT,5400000.0,156600000.0,29.0
1993,OREGON,WHEAT,925000.0,64960000.0,70.2
1993,PENNSYLVANIA,WHEAT,165000.0,7425000.0,45.0
1993,SOUTH CAROLINA,WHEAT,260000.0,9880000.0,38.0
1993,SOUTH DAKOTA,WHEAT,3488000.0,111522000.0,32.0
1993,TENNESSEE,WHEAT,340000.0,13940000.0,41.0
1993,TEXAS,WHEAT,3700000.0,118400000.0,32.0
1993,UTAH,WHEAT,180000.0,7270000.0,40.4
1993,VIRGINIA,WHEAT,255000.0,13515000.0,53.0
1993,WASHINGTON,WHEAT,2790000.0,177580000.0,63.6
1993,WEST VIRGINIA,WHEAT,11000.0,473000.0,43.0
1993,WISCONSIN,WHEAT,125000.0,4660000.0,37.3
1993,WYOMING,WHEAT,213000.0,6146000.0,28.9
1994,ALABAMA,WHEAT,95000.0,4560000.0,48.0
1994,ARIZONA,WHEAT,122000.0,11186000.0,91.7
1994,ARKANSAS,WHEAT,880000.0,40480000.0,46.0
1994,CALIFORNIA,WHEAT,569000.0,44365000.0,78.0
1994,COLORADO,WHEAT,2592000.0,79734000.0,30.8
1994,DELAWARE,WHEAT,70000.0,3780000.0,54.0
1994,FLORIDA,WHEAT,15000.0,630000.0,42.0
1994,GEORGIA,WHEAT,400000.0,20400000.0,51.0
1994,IDAHO,WHEAT,1410000.0,100280000.0,71.1
1994,ILLINOIS,WHEAT,900000.0,50400000.0,56.0
1994,INDIANA,WHEAT,630000.0,38430000.0,61.0
1994,IOWA,WHEAT,45000.0,2115000.0,47.0
1994,KANSAS,WHEAT,11400000.0,433200000.0,38.0
1994,KENTUCKY,WHEAT,420000.0,25200000.0,60.0
1994,LOUISIANA,WHEAT,70000.0,2590000.0,37.0
1994,MARYLAND,WHEAT,220000.0,12100000.0,55.0
1994,MICHIGAN,WHEAT,580000.0,30740000.0,53.0
1994,MINNESOTA,WHEAT,2548000.0,71348000.0,28.0
1994,MISSISSIPPI,WHEAT,160000.0,6400000.0,40.0
1994,MISSOURI,WHEAT,1120000.0,50400000.0,45.0
1994,MONTANA,WHEAT,5378000.0,170590000.0,31.7
1994,NEBRASKA,WHEAT,2100000.0,71400000.0,34.0
1994,NEVADA,WHEAT,9000.0,670000.0,74.4
1994,NEW JERSEY,WHEAT,32000.0,1344000.0,42.0
1994,NEW MEXICO,WHEAT,230000.0,5520000.0,24.0
1994,NEW YORK,WHEAT,115000.0,6095000.0,53.0
1994,NORTH CAROLINA,WHEAT,620000.0,30380000.0,49.0
1994,NORTH DAKOTA,WHEAT,11238000.0,356404000.0,31.7
1994,OHIO,WHEAT,1180000.0,68440000.0,58.0
1994,OKLAHOMA,WHEAT,5300000.0,143100000.0,27.0
1994,OREGON,WHEAT,928000.0,58580000.0,63.1
1994,PENNSYLVANIA,WHEAT,165000.0,7920000.0,48.0
1994,SOUTH CAROLINA,WHEAT,360000.0,18000000.0,50.0
1994,SOUTH DAKOTA,WHEAT,3353000.0,95278000.0,28.4
